GEOID,median_income,total_population,total_households,transit_score,is_transit_desert,transit_dependency_score,transit_dependency_weight,transit_hardship_index,vulnerability_segment,affected_workers_estimate,transit_dependent_population_estimate,forced_drive_commuters_estimate,ht_burdened_households_estimate,lost_wages_annual,healthcare_annual,environment_annual,education_annual,forgone_affordability_annual,cost_of_inaction_annual,cumulative_delay_1yr_cost,cumulative_delay_3yr_cost,cumulative_delay_5yr_cost,safety_warning_score,displacement_risk_score
39049008813,61667.0,2238.0,916.0,0.0083,False,0.24531091610751626,1.2453,50.01,Moderate hardship,28.0,70.853711790393,27.77,109.0,11512.35,5796.87,10374.42,17943.82,0.0,45627.46,46765.94,143854.1,245931.15,0.0,47.99
39049008821,52917.0,2582.0,1079.0,0.0108,False,0.29925878187401,1.2993,55.08,Moderate hardship,10.0,10.0,9.89,63.0,8823.87,779.58,3692.89,11543.78,0.0,24840.12,25414.88,78034.9,133157.23,7.48,43.35
39049008822,36437.0,4056.0,1864.0,0.0179,False,0.49278018005063334,1.4928,60.39,High-need transit burden,47.0,835.5708154506437,46.16,384.0,11322.76,121093.71,17211.46,31831.09,1523057.26,1704516.28,1756865.77,5434279.46,9341532.4,12.32,57.34
39049008825,77328.0,6288.0,2269.0,0.0038,False,0.316721733658954,1.3167,51.32,Moderate hardship,212.0,437.85985015425297,211.19,158.0,152357.3,41818.12,78968.29,33776.39,0.0,306920.1,316513.94,979637.15,1685196.07,15.84,34.38
39049008900,108212.0,5111.0,1659.0,0.0128,False,0.18718142216208075,1.1872,43.93,Moderate hardship,20.0,212.5732368896926,19.74,116.0,12980.46,17031.35,7367.9,31988.65,0.0,69368.36,71157.15,219078.5,374900.4,0.0,34.97
39049009000,159091.0,3367.0,1132.0,0.0102,False,0.148229988806981,1.1482,39.67,Moderate hardship,0.0,104.10335689045935,0.0,64.0,0.0,7837.13,0.0,33015.17,0.0,40852.3,41601.15,127133.28,215918.55,3.71,25.76
39049009100,190729.0,4636.0,1669.0,0.0128,False,0.19593443177930434,1.1959,36.44,Moderate hardship,12.0,341.65847813061714,11.85,123.0,13513.27,29935.48,4422.98,44548.19,0.0,92419.92,94885.13,292399.9,500857.53,0.0,20.15
39049009220,41875.0,2645.0,1015.0,0.014,False,0.39187275100508623,1.3919,59.74,High-need transit burden,59.0,362.2216748768473,58.17,139.0,40532.98,42678.65,21706.56,16818.43,806757.98,928494.6,956781.02,2958742.68,5084754.32,0.0,53.62
39049009230,51667.0,5938.0,2276.0,0.0102,False,0.3908207011382818,1.3908,61.47,High-need transit burden,215.0,1194.9050966608083,212.81,571.0,137306.37,159907.91,79472.11,52617.17,0.0,429303.56,443923.35,1377848.25,2377132.11,0.0,66.48
39049009240,67917.0,2116.0,813.0,0.0051,False,0.2822644738060801,1.2823,49.47,Moderate hardship,37.0,203.0110701107011,36.81,78.0,21443.11,20114.85,13760.44,10108.47,0.0,65426.87,67547.86,209317.76,360535.83,0.0,37.79
39049009250,60518.0,2379.0,845.0,0.014,False,0.29438981172920914,1.2944,49.02,Moderate hardship,55.0,154.84615384615387,54.23,55.0,20521.02,14374.24,20236.32,19822.24,0.0,74953.82,77062.67,237796.1,407835.52,0.0,37.48
39049009251,43984.0,882.0,455.0,0.044,False,0.3442608817502313,1.3443,62.4,High-need transit burden,22.0,81.41538461538461,21.03,202.0,11068.58,8385.3,7800.28,9077.13,838107.6,874438.89,900650.79,2783776.15,4781557.81,0.0,89.45
39049009252,41698.0,2648.0,1636.0,0.0038,False,0.3906220963245629,1.3906,65.03,High-need transit burden,177.0,527.6577017114914,176.33,326.0,192397.6,70344.16,65933.42,15724.48,1571034.52,1915434.18,1974301.65,6106907.63,10497777.0,9.77,60.18
39049009311,60862.0,2693.0,1196.0,0.0038,False,0.3641217513907335,1.3641,57.08,High-need transit burden,13.0,189.14046822742475,12.95,84.0,14442.53,18742.15,4842.27,16658.81,0.0,54685.76,56355.61,174323.09,299735.01,0.0,42.89
39049009312,47019.0,3094.0,1290.0,0.0019,False,0.25413807681505635,1.2541,55.61,High-need transit burden,58.0,242.2434108527132,57.89,268.0,26927.14,22509.27,21654.5,16612.0,461883.78,549586.69,566139.28,1750132.39,3006669.79,0.0,61.08
39049009321,55111.0,3156.0,942.0,0.0026,False,0.32654198279763774,1.3265,52.96,Moderate hardship,17.0,123.96178343949045,16.96,39.0,10279.65,11028.69,6343.22,25499.41,0.0,53150.97,54471.62,167548.66,286440.09,0.0,40.72
39049009322,59161.0,3728.0,1440.0,0.0115,False,0.2840649344218275,1.2841,51.07,Moderate hardship,51.0,271.83333333333337,50.41,105.0,29943.08,25525.1,18820.29,42855.36,8190.95,125334.78,128761.92,397026.06,680418.43,14.2,37.56
39049009323,40720.0,3678.0,1645.0,0.0089,False,0.387396720151377,1.3874,65.07,High-need transit burden,143.0,681.9392097264437,141.73,383.0,134459.27,88343.11,52941.67,38055.31,1521430.61,1835229.97,1891334.61,5849379.38,10053596.46,0.0,66.64
39049009325,26313.0,4946.0,2090.0,0.0497,False,0.554543375977627,1.5545,63.95,High-need transit burden,75.0,1268.447846889952,71.27,557.0,4467.88,209331.8,26404.49,55545.87,7674908.72,7970658.76,8211808.99,25388549.82,43621220.81,27.73,72.15
39049009326,50357.0,2123.0,990.0,0.0051,False,0.3442135660105318,1.3442,54.1,High-need transit burden,99.0,362.4111111111111,98.5,169.0,28037.61,44198.06,36821.6,10162.15,0.0,119219.42,123232.13,382333.66,659343.07,8.61,54.45
39049009332,65444.0,4017.0,1656.0,0.0013,False,0.2892932890947221,1.2893,55.26,High-need transit burden,46.0,291.0869565217391,45.94,229.0,44419.06,27413.1,17186.51,39946.48,0.0,128965.15,132662.43,409589.53,702885.51,0.0,50.7
39049009334,48342.0,2936.0,1231.0,0.0032,False,0.28149855822102604,1.2815,57.76,High-need transit burden,92.0,202.72948822095856,91.71,105.0,95110.61,18816.88,34296.38,23309.5,896112.58,1067645.95,1099842.08,3400088.83,5841354.12,0.0,47.54
39049009336,69792.0,2264.0,1308.0,0.0,True,0.20308423270363846,1.2031,55.18,High-need transit burden,123.0,123.0,123.0,162.0,188684.63,9001.06,46027.22,7229.71,0.0,250942.62,259189.07,803432.88,1384139.95,5.08,48.47
39049009337,56944.0,4731.0,1668.0,0.0128,False,0.2732558759499074,1.2733,51.72,High-need transit burden,58.0,297.8147482014388,57.26,170.0,21030.31,27049.23,21372.13,53478.6,0.0,122930.27,126059.59,387976.92,663680.91,6.83,47.04
39049009340,34920.0,3152.0,1494.0,0.0204,False,0.3745842624288644,1.3746,59.99,High-need transit burden,122.0,552.760374832664,119.51,352.0,41570.99,69574.28,44538.78,26557.27,3720877.25,3903118.57,4020762.87,12429619.9,21353362.93,0.0,66.72
39049009350,62192.0,2907.0,1285.0,0.0064,False,0.3884832517906109,1.3885,56.08,High-need transit burden,169.0,554.2529182879377,167.92,245.0,92395.54,72586.08,62756.07,20545.53,0.0,248283.22,256598.89,795964.66,1372374.81,0.0,52.82
39049009361,60558.0,5489.0,2919.0,0.0357,False,0.39997158182116643,1.4,56.98,High-need transit burden,62.0,588.5772524837273,59.79,339.0,43556.88,65344.78,22213.97,20037.23,0.0,151152.86,156413.66,485841.39,838850.44,20.0,49.21
39049009372,68438.0,5051.0,1829.0,0.0,True,0.256911506721097,1.2569,54.63,High-need transit burden,312.0,281.6850738108256,312.0,398.0,214750.27,24797.05,116751.96,33338.79,0.0,389638.07,401589.06,1242197.72,2135479.36,0.0,59.11
39049009373,74154.0,7476.0,2249.0,0.007,False,0.24215592501955474,1.2422,53.35,High-need transit burden,29.0,169.53134726545133,28.8,273.0,27150.78,13495.11,10762.02,62727.28,0.0,114135.19,116714.53,358189.64,610933.57,12.11,47.24
39049009381,51250.0,7096.0,2739.0,0.0064,False,0.23703111852089997,1.237,58.3,High-need transit burden,105.0,497.4194961664841,104.33,417.0,99383.53,44682.27,38990.84,69218.71,1656378.5,1908653.85,1965639.73,6074879.81,10433620.43,0.0,54.79
39049009382,54688.0,3008.0,1635.0,0.0013,False,0.37711358538875384,1.3771,56.39,High-need transit burden,76.0,351.39327217125384,75.9,191.0,59358.45,39209.52,28394.77,15660.8,0.0,142623.54,147363.31,457004.3,787757.0,0.0,42.8
39049009383,53769.0,2729.0,1289.0,0.0089,False,0.2467683153936816,1.2468,57.06,High-need transit burden,100.0,194.77734678045,99.11,188.0,105914.24,17690.82,37021.44,15105.46,0.0,175731.96,181341.85,561625.5,966728.62,0.0,53.49
39049009384,66902.0,2634.0,1262.0,0.0026,False,0.30484734702561966,1.3048,53.51,High-need transit burden,214.0,336.03328050713156,213.44,161.0,164104.12,36375.88,79828.78,13152.38,0.0,293461.16,302995.27,938905.65,1617023.81,7.62,46.9
39049009385,84871.0,3869.0,1835.0,0.0026,False,0.3145988661328701,1.3146,53.42,Moderate hardship,65.0,307.833242506812,64.83,146.0,84637.87,30076.26,24247.1,22679.88,0.0,161641.11,166835.2,516826.7,889880.46,0.0,40.8
39049009386,44450.0,3065.0,1232.0,0.0077,False,0.21874903418852587,1.2187,53.58,High-need transit burden,11.0,27.366071428571427,10.92,279.0,2975.99,2054.66,4080.03,31459.33,1411173.8,1451743.81,1494755.16,4618477.81,7930173.1,0.0,63.12
39049009390,97158.0,8201.0,2880.0,0.014,False,0.17924887359809724,1.1792,46.69,Moderate hardship,82.0,410.05,80.85,144.0,88837.05,33363.64,30169.76,55431.47,0.0,207801.92,213832.0,660406.57,1133638.29,0.0,29.14
39049009391,60081.0,4751.0,2204.0,0.0013,False,0.232340055044836,1.2323,52.51,High-need transit burden,75.0,398.790834845735,74.9,237.0,43625.48,36910.76,28020.67,35114.86,0.0,143671.77,147981.54,457482.69,786107.88,0.0,47.41
39049009392,51133.0,3523.0,1456.0,0.0166,False,0.28539280282409085,1.2854,57.19,High-need transit burden,1.0,408.9196428571429,0.98,300.0,660.98,42519.33,365.5,32350.55,1253322.84,1329219.2,1369152.73,4232175.76,7270069.03,0.0,60.65
39049009393,42031.0,3948.0,1590.0,0.0128,False,0.47545419164020297,1.4755,61.05,High-need transit burden,141.0,918.7169811320755,139.2,370.0,58683.75,138114.36,51955.99,34989.78,2151666.32,2435410.2,2509948.04,7762834.05,13342755.88,0.0,59.49
39049009394,85046.0,2076.0,884.0,0.0089,False,0.2497995444529758,1.2498,49.55,Moderate hardship,21.0,49.31674208144796,20.81,56.0,23864.1,3961.72,7773.34,12517.23,0.0,48116.39,49474.45,152674.73,261854.45,0.0,38.48
39049009395,93021.0,4951.0,2235.0,0.0089,False,0.2540726726619613,1.2541,47.96,Moderate hardship,0.0,44.304250559284114,0.0,60.0,0.0,3423.21,0.0,26822.3,0.0,30245.51,30721.42,93635.54,158587.58,0.0,32.98
39049009396,44356.0,2992.0,1354.0,0.0115,False,0.35125131333108206,1.3513,58.89,High-need transit burden,150.0,386.70605612998526,148.28,345.0,61262.34,43510.3,55359.5,29905.31,763353.42,953390.87,982136.47,3036230.64,5216347.2,17.56,67.39
39049009397,52189.0,2942.0,1277.0,0.0249,False,0.32369788289428547,1.3237,60.87,High-need transit burden,103.0,290.283476898982,100.44,274.0,113171.41,29879.29,37397.98,16208.2,393939.87,590596.75,608849.96,1883645.92,3238655.94,8.09,62.2
39049009401,85781.0,4987.0,1942.0,0.0064,False,0.130648426607137,1.1306,45.93,Moderate hardship,89.0,89.0,88.43,109.0,71102.51,6205.28,33048.59,22318.04,0.0,132674.42,136536.28,421692.72,723834.08,6.53,36.84
39049009403,88000.0,3284.0,964.0,0.0013,False,0.15614256396417742,1.1561,51.44,Moderate hardship,52.0,85.16597510373444,51.93,79.0,93737.9,6367.24,19427.41,47360.97,0.0,166893.52,171514.89,529000.5,906797.66,0.0,40.55
39049009404,99917.0,3149.0,1359.0,0.0,True,0.30837538826214334,1.3084,48.36,Moderate hardship,0.0,64.88005886681383,0.0,66.0,0.0,5408.16,0.0,13230.94,0.0,18639.1,19041.24,58382.07,99492.58,0.0,34.57
39049009405,142744.0,4082.0,1617.0,0.0,True,0.18670789252472103,1.1867,47.99,Moderate hardship,5.0,20.19542362399505,5.0,8.0,18392.89,1459.3,1871.02,30978.35,0.0,52701.56,53829.5,164997.77,281064.44,0.0,23.26
39049009410,83411.0,2815.0,1016.0,0.0026,False,0.23871176742398678,1.2387,46.37,Moderate hardship,22.0,121.90944881889764,21.94,44.0,13436.97,10237.71,8205.79,19489.52,0.0,51369.99,52740.0,162512.21,278328.1,0.0,32.81
39049009420,55658.0,6024.0,2154.0,0.0089,False,0.268812537796588,1.2688,51.9,High-need transit burden,286.0,620.8579387186629,283.45,222.0,105747.87,61878.54,105879.61,54150.43,0.0,327656.45,337438.96,1042991.58,1791777.74,0.0,43.3
39049009440,94426.0,4929.0,1828.0,0.0,True,0.20965900865401443,1.2097,49.65,Moderate hardship,130.0,296.60284463894965,130.0,110.0,190131.78,25414.38,48646.65,41427.57,0.0,305620.38,315131.94,975224.76,1677362.11,5.24,33.67
39049009495,71513.0,5804.0,2073.0,0.0593,False,0.17587830010644115,1.1759,46.62,Moderate hardship,59.0,162.38880849011093,55.5,107.0,30294.34,12418.85,20522.06,54934.43,0.0,118169.68,120961.09,371592.36,634422.86,0.0,38.39
39049009497,90625.0,2102.0,839.0,0.0006,False,0.268848308938588,1.2688,53.26,High-need transit burden,24.0,185.39690107270562,23.99,128.0,36835.77,17848.44,8976.1,10575.94,0.0,74236.25,76680.0,237728.19,409656.7,0.0,48.52
39049009498,62480.0,3659.0,1569.0,0.0153,False,0.4404102502142042,1.4404,57.44,High-need transit burden,56.0,750.9228808158063,55.14,322.0,43548.41,104853.93,20570.52,40160.57,0.0,209133.43,216372.24,671982.23,1160115.86,0.0,46.08
39049009520,82548.0,4805.0,1925.0,0.0019,False,0.28756372966270943,1.2876,51.03,Moderate hardship,15.0,409.36103896103896,14.97,164.0,17022.17,39708.61,5599.72,29701.96,0.0,92032.46,94911.54,293812.5,505597.73,0.0,33.26
39049009590,74337.0,5603.0,2079.0,0.0013,False,0.2768534248888396,1.2769,51.95,Moderate hardship,16.0,234.4689754689755,15.98,92.0,13927.73,20218.78,5978.24,38365.93,0.0,78490.68,80497.84,247786.67,423945.78,6.92,38.25
39049009600,65590.0,5110.0,2241.0,0.007,False,0.2732271500071965,1.2732,55.93,High-need transit burden,21.0,298.71039714413206,20.85,398.0,19766.75,26820.83,7791.25,36485.99,0.0,90864.82,93396.21,288140.86,494120.92,6.83,55.24
39049009711,70769.0,4874.0,2000.0,0.0102,False,0.28309743817965466,1.2831,51.1,Moderate hardship,33.0,177.90099999999998,32.66,199.0,16254.56,15195.59,12196.6,34158.1,0.0,77804.85,79772.37,245474.91,419837.11,0.0,44.78
39049009712,72361.0,2739.0,1220.0,0.0019,False,0.18897560526242516,1.189,47.68,Moderate hardship,0.0,51.63688524590164,0.0,106.0,0.0,3892.12,0.0,20666.65,0.0,24558.77,24981.92,76259.01,129364.14,0.0,42.46
39049009751,131604.0,6369.0,2500.0,0.0,True,0.19824663324622133,1.1982,46.95,Moderate hardship,14.0,114.64200000000001,14.0,55.0,29928.94,8686.9,5238.87,48234.0,0.0,92088.71,94236.91,289415.48,493990.18,0.0,27.03
39049009752,109403.0,6608.0,2674.0,0.0,True,0.1474857922471805,1.1475,45.57,Moderate hardship,0.0,93.90575916230367,0.0,65.0,0.0,6741.05,0.0,39964.78,0.0,46705.83,47488.75,144893.33,245671.54,0.0,30.0
39049009753,100729.0,5555.0,2396.0,0.0,True,0.28659260133480924,1.2866,46.67,Moderate hardship,168.0,377.9069282136895,168.0,163.0,83190.04,35126.81,62866.44,28265.61,0.0,209448.9,215852.11,667639.34,1147739.37,0.0,28.66
39049009754,147768.0,4078.0,1410.0,0.0,True,0.11456704206237708,1.1146,41.81,Moderate hardship,27.0,75.19716312056737,27.0,26.0,60959.03,5307.08,10103.54,25099.08,0.0,101468.73,104394.89,322347.86,553193.27,0.0,23.18
39049009755,117409.0,7982.0,3060.0,0.0019,False,0.209102022183064,1.2091,46.96,Moderate hardship,99.0,313.01960784313724,98.81,120.0,138726.28,25379.89,36961.15,56719.81,0.0,257787.13,265389.31,819993.82,1408156.43,5.23,29.56
39049009756,73977.0,2434.0,1105.0,0.0089,False,0.2079513891872941,1.208,46.78,Moderate hardship,42.0,149.7846153846154,41.63,138.0,10310.07,12860.65,15550.43,10342.34,0.0,49063.49,50515.94,156106.57,268130.4,0.0,46.35
39049009757,82629.0,4633.0,1947.0,0.0019,False,0.23781088284281177,1.2378,48.93,Moderate hardship,0.0,71.38674884437596,0.0,187.0,0.0,5546.82,0.0,23274.45,0.0,28821.27,29350.17,89696.09,152339.85,0.0,42.36
39049009801,99750.0,3458.0,1346.0,0.0,True,0.1626987119233363,1.1627,46.23,Moderate hardship,13.0,33.39821693907876,13.0,13.0,19869.22,2397.44,4864.66,23177.08,0.0,50308.4,51511.45,158286.97,270317.24,0.0,28.7
39049009802,86903.0,3665.0,1469.0,0.0,True,0.20462082895311712,1.2046,49.44,Moderate hardship,6.0,67.36215112321308,6.0,27.0,8639.9,5137.12,2245.23,19186.5,0.0,35208.75,36028.69,110647.38,188859.65,10.23,32.91
39049009900,42269.0,1944.0,1039.0,0.0038,False,0.21186825497646042,1.2119,56.61,High-need transit burden,44.0,174.00577478344562,43.83,335.0,17405.29,16050.24,16388.94,12176.8,1360440.46,1422461.73,1465162.23,4528788.3,7779216.05,21.19,74.83
39049010000,70169.0,6749.0,2891.0,0.0,True,0.1756041124180122,1.1756,52.68,High-need transit burden,21.0,196.09685230024215,21.0,608.0,12888.71,15037.57,7858.31,39500.16,0.0,75284.75,77083.01,236873.26,404566.6,0.0,57.66
39049010100,73800.0,1394.0,792.0,0.1786,False,0.26372749029905107,1.2637,46.32,Moderate hardship,10.0,54.563131313131315,8.21,85.0,6454.03,4622.88,2962.48,3021.22,0.0,17060.61,17604.85,54526.22,93869.11,6.59,44.3
39049010201,54977.0,5189.0,2632.0,0.0013,False,0.23470391356458434,1.2347,51.86,High-need transit burden,100.0,417.95896656534956,99.87,351.0,38305.51,38445.23,37362.14,26766.4,0.0,140879.28,145205.26,449207.42,772413.75,0.0,50.88
39049010202,92284.0,6027.0,1935.0,0.0026,False,0.2007004482631002,1.2007,47.64,Moderate hardship,0.0,504.5860465116279,0.0,162.0,0.0,45481.5,0.0,61135.95,0.0,106617.45,109397.75,336942.01,576874.7,0.0,33.19
39049010203,65445.0,4562.0,2091.0,0.0038,False,0.2042380875759105,1.2042,51.33,High-need transit burden,161.0,392.7116212338594,160.39,272.0,100433.6,35701.83,59973.13,25599.44,0.0,221708.0,228636.28,707648.21,1217324.18,0.0,48.99
39049010204,53973.0,6807.0,3161.0,0.014,False,0.19873389203837272,1.1987,52.02,High-need transit burden,291.0,381.1575450806706,286.93,307.0,140903.39,32018.68,107070.0,39463.05,251767.82,571222.94,588298.74,1818287.67,3123250.47,4.97,46.96
39049010300,61582.0,2396.0,859.0,0.0115,False,0.2324211335035915,1.2324,52.61,High-need transit burden,59.0,161.77881257275902,58.32,129.0,42590.16,14385.72,21773.44,25004.45,0.0,103753.77,106736.17,329553.3,565528.75,0.0,52.03
39049010401,215884.0,2480.0,807.0,0.0,True,0.11768255912621671,1.1177,37.54,Moderate hardship,0.0,58.38909541511772,0.0,19.0,0.0,4192.26,0.0,25963.31,0.0,30155.57,30655.78,93517.32,158532.1,2.94,11.31
39049010402,175476.0,5686.0,1881.0,0.0,True,0.20258026683677413,1.2026,41.59,Moderate hardship,29.0,395.9946836788942,29.0,131.0,68320.05,34543.27,10851.95,42116.9,0.0,155832.17,160554.52,496502.89,853422.2,0.0,22.72
39049010501,154671.0,4717.0,1787.0,0.0,True,0.109223506678214,1.1092,39.08,Moderate hardship,24.0,105.58477895914942,24.0,82.0,33642.71,7498.74,8980.92,32717.99,0.0,82840.36,84972.44,261582.76,447552.75,0.0,25.04
39049010502,132652.0,3336.0,1483.0,0.0,True,0.2747791233424856,1.2748,48.84,Moderate hardship,257.0,587.1180040458529,257.0,261.0,589605.67,68617.91,96170.68,26564.87,0.0,780959.13,807406.18,2505293.37,4320507.88,0.0,33.37
39049010601,145735.0,5905.0,1960.0,0.0,True,0.08524099179537996,1.0852,39.14,Moderate hardship,0.0,48.204081632653065,0.0,110.0,0.0,3215.53,0.0,52485.28,0.0,55700.81,56475.33,171806.22,290409.1,0.0,27.41
39049010602,110175.0,6391.0,2431.0,0.0134,False,0.2593850062719791,1.2594,48.29,Moderate hardship,16.0,586.2579185520362,15.79,223.0,14014.82,56491.15,5892.86,52121.72,0.0,128520.55,132325.95,408971.0,702629.33,0.0,37.2
39049010700,52500.0,1254.0,776.0,0.0255,False,0.23303894659413588,1.233,54.47,High-need transit burden,40.0,93.72680412371135,38.98,196.0,21519.43,8488.68,14512.12,5855.8,4785.03,55161.06,56872.85,175987.09,302669.03,0.0,65.16
39049010900,72854.0,5127.0,2312.0,0.0,True,0.18031221067569875,1.1803,50.21,Moderate hardship,37.0,88.70242214532873,37.0,313.0,24038.26,6607.77,13845.58,23146.59,0.0,67638.2,69400.79,213711.27,365754.85,0.0,48.37
39049980000,72537.0,0.0,0.0,0.0421,False,0.0,1.0,34.57,Moderate hardship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03
